ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-07-18,100688.18078499036,80534.10019473828,117947.12917022668,100688.18078499036,100688.18078499036,-259.4883450107875,-259.4883450107875,-259.4883450107875,-259.4883450107875,-259.4883450107875,-259.4883450107875,0.0,0.0,0.0,100428.69243997957
2022-07-19,100689.94624396956,82104.40444999762,118749.37467400928,100689.94624396956,100689.94624396956,70.62870883592424,70.62870883592424,70.62870883592424,70.62870883592424,70.62870883592424,70.62870883592424,0.0,0.0,0.0,100760.57495280549
2022-07-20,100691.71170294876,81543.59294668766,119157.8889913881,100691.71170294876,100691.71170294876,176.94166484473075,176.94166484473075,176.94166484473075,176.94166484473075,176.94166484473075,176.94166484473075,0.0,0.0,0.0,100868.6533677935
2022-07-21,100693.47716192795,82565.66194555225,117766.1532690611,100693.47716192795,100693.47716192795,-668.9158422339416,-668.9158422339416,-668.9158422339416,-668.9158422339416,-668.9158422339416,-668.9158422339416,0.0,0.0,0.0,100024.56131969401
2022-07-22,100695.24262090714,83178.91269626807,119543.82705865851,100695.24262090714,100695.24262090714,332.09235682572324,332.09235682572324,332.09235682572324,332.09235682572324,332.09235682572324,332.09235682572324,0.0,0.0,0.0,101027.33497773287
2022-07-23,100697.00807988633,81265.56496681568,117609.45263299238,100697.00807988633,100697.00807988633,-817.0517691702233,-817.0517691702233,-817.0517691702233,-817.0517691702233,-817.0517691702233,-817.0517691702233,0.0,0.0,0.0,99879.95631071611
2022-07-24,100698.77353886553,82985.50667853018,121201.14344622717,100698.77353886553,100698.77353886553,1165.793225902193,1165.793225902193,1165.793225902193,1165.793225902193,1165.793225902193,1165.793225902193,0.0,0.0,0.0,101864.56676476772
2022-07-25,100700.53899784472,81548.40415719891,118642.08345011907,100700.53899784472,100700.53899784472,-259.48834500543205,-259.48834500543205,-259.48834500543205,-259.48834500543205,-259.48834500543205,-259.48834500543205,0.0,0.0,0.0,100441.05065283929
2022-07-26,100702.30445682393,83429.84773088274,119173.88731667129,100702.30445682393,100702.30445682393,70.62870883456846,70.62870883456846,70.62870883456846,70.62870883456846,70.62870883456846,70.62870883456846,0.0,0.0,0.0,100772.9331656585
2022-07-27,100704.06991580312,82432.24375345386,119300.88405092158,100704.06991580312,100704.06991580312,176.9416648457752,176.9416648457752,176.9416648457752,176.9416648457752,176.9416648457752,176.9416648457752,0.0,0.0,0.0,100881.01158064889
2022-07-28,100705.83537478231,83030.8330233444,117993.75673015066,100705.83537478231,100705.83537478231,-668.9158422307299,-668.9158422307299,-668.9158422307299,-668.9158422307299,-668.9158422307299,-668.9158422307299,0.0,0.0,0.0,100036.91953255159
2022-07-29,100707.6008337615,81959.10280153259,118571.0801944577,100707.6008337615,100707.6008337615,332.09235682387595,332.09235682387595,332.09235682387595,332.09235682387595,332.09235682387595,332.09235682387595,0.0,0.0,0.0,101039.69319058539
2022-07-30,100709.3662927407,80971.87274605743,117925.56701702191,100709.3662927407,100709.3662927407,-817.0517691697332,-817.0517691697332,-817.0517691697332,-817.0517691697332,-817.0517691697332,-817.0517691697332,0.0,0.0,0.0,99892.31452357097
2022-07-31,100711.13175307828,83161.2404146542,120315.41269816634,100711.13175307828,100711.13175307828,1165.7932259043355,1165.7932259043355,1165.7932259043355,1165.7932259043355,1165.7932259043355,1165.7932259043355,0.0,0.0,0.0,101876.92497898261
2022-08-01,100712.89721341588,81681.99010409327,119050.04306650285,100712.89721341588,100712.89721341588,-259.4883450093408,-259.4883450093408,-259.4883450093408,-259.4883450093408,-259.4883450093408,-259.4883450093408,0.0,0.0,0.0,100453.40886840654
2022-08-02,100714.66267375347,82959.82189516135,119681.46242939122,100714.66267375347,100714.66267375347,70.62870883321273,70.62870883321273,70.62870883321273,70.62870883321273,70.62870883321273,70.62870883321273,0.0,0.0,0.0,100785.29138258669
2022-08-03,100716.42813409105,83404.83400288885,119544.05008862165,100716.42813409105,100716.42813409105,176.94166484146697,176.94166484146697,176.94166484146697,176.94166484146697,176.94166484146697,176.94166484146697,0.0,0.0,0.0,100893.36979893252
2022-08-04,100718.19359442864,82933.24483571025,118561.82030065307,100718.19359442864,100718.19359442864,-668.9158422364609,-668.9158422364609,-668.9158422364609,-668.9158422364609,-668.9158422364609,-668.9158422364609,0.0,0.0,0.0,100049.27775219218
2022-08-05,100719.95905476624,82873.62979108447,118574.11578024461,100719.95905476624,100719.95905476624,332.0923568292582,332.0923568292582,332.0923568292582,332.0923568292582,332.0923568292582,332.0923568292582,0.0,0.0,0.0,101052.0514115955
2022-08-06,100721.72451510382,80912.75186943264,118702.56854185801,100721.72451510382,100721.72451510382,-817.051769169243,-817.051769169243,-817.051769169243,-817.051769169243,-817.051769169243,-817.051769169243,0.0,0.0,0.0,99904.67274593459
2022-08-07,100723.48997544141,84307.48226344615,119176.30561444547,100723.48997544141,100723.48997544141,1165.7932259032752,1165.7932259032752,1165.7932259032752,1165.7932259032752,1165.7932259032752,1165.7932259032752,0.0,0.0,0.0,101889.28320134469
2022-08-08,100725.25543577899,80783.07956448822,118469.8049353711,100725.25543577899,100725.25543577899,-259.48834501324944,-259.48834501324944,-259.48834501324944,-259.48834501324944,-259.48834501324944,-259.48834501324944,0.0,0.0,0.0,100465.76709076574
2022-08-09,100727.02089611659,83760.54484661233,118473.948858601,100727.02089611659,100727.02089611659,70.62870883756158,70.62870883756158,70.62870883756158,70.62870883756158,70.62870883756158,70.62870883756158,0.0,0.0,0.0,100797.64960495416
2022-08-10,100728.78635645418,82802.67483647367,118917.97796716922,100728.78635645418,100728.78635645418,176.94166484280603,176.94166484280603,176.94166484280603,176.94166484280603,176.94166484280603,176.94166484280603,0.0,0.0,0.0,100905.72802129698
2022-08-11,100730.55181679176,82203.1703660907,117191.17833945426,100730.55181679176,100730.55181679176,-668.9158422332494,-668.9158422332494,-668.9158422332494,-668.9158422332494,-668.9158422332494,-668.9158422332494,0.0,0.0,0.0,100061.6359745585
2022-08-12,100732.31727712936,81904.95865798803,120540.9723718381,100732.31727712936,100732.31727712936,332.0923568273338,332.0923568273338,332.0923568273338,332.0923568273338,332.0923568273338,332.0923568273338,0.0,0.0,0.0,101064.40963395669
2022-08-13,100734.08273746693,81268.45077147,118181.47153868868,100734.08273746693,100734.08273746693,-817.0517691687529,-817.0517691687529,-817.0517691687529,-817.0517691687529,-817.0517691687529,-817.0517691687529,0.0,0.0,0.0,99917.03096829818
2022-08-14,100735.84819780452,84284.87306673627,119949.39078821165,100735.84819780452,100735.84819780452,1165.7932259054176,1165.7932259054176,1165.7932259054176,1165.7932259054176,1165.7932259054176,1165.7932259054176,0.0,0.0,0.0,101901.64142370994
2022-08-15,100737.6136581421,82989.14109334849,118232.61876243254,100737.6136581421,100737.6136581421,-259.488345007894,-259.488345007894,-259.488345007894,-259.488345007894,-259.488345007894,-259.488345007894,0.0,0.0,0.0,100478.12531313421
2022-08-16,100739.37911847969,82377.61741365585,118347.7358534525,100739.37911847969,100739.37911847969,70.62870883050122,70.62870883050122,70.62870883050122,70.62870883050122,70.62870883050122,70.62870883050122,0.0,0.0,0.0,100810.00782731018
2022-08-17,100741.14457881729,82844.67593796148,118528.12929132386,100741.14457881729,100741.14457881729,176.94166484414498,176.94166484414498,176.94166484414498,176.94166484414498,176.94166484414498,176.94166484414498,0.0,0.0,0.0,100918.08624366143
2022-08-18,100742.91003915487,81555.1461943568,118076.81287352294,100742.91003915487,100742.91003915487,-668.9158422331769,-668.9158422331769,-668.9158422331769,-668.9158422331769,-668.9158422331769,-668.9158422331769,0.0,0.0,0.0,100073.99419692169
2022-08-19,100744.67549949246,82128.17247601131,119591.03528308237,100744.67549949246,100744.67549949246,332.09235682789637,332.09235682789637,332.09235682789637,332.09235682789637,332.09235682789637,332.09235682789637,0.0,0.0,0.0,101076.76785632035
2022-08-20,100746.44095983004,80717.6301366779,118260.8568081294,100746.44095983004,100746.44095983004,-817.0517691683917,-817.0517691683917,-817.0517691683917,-817.0517691683917,-817.0517691683917,-817.0517691683917,0.0,0.0,0.0,99929.38919066165
2022-08-21,100748.20642016764,83254.86229207776,120687.22601614131,100748.20642016764,100748.20642016764,1165.793225904918,1165.793225904918,1165.793225904918,1165.793225904918,1165.793225904918,1165.793225904918,0.0,0.0,0.0,101913.99964607255
2022-08-22,100749.97188050523,83407.74784904186,118489.36825670763,100749.97188050523,100749.97188050523,-259.48834500997935,-259.48834500997935,-259.48834500997935,-259.48834500997935,-259.48834500997935,-259.48834500997935,0.0,0.0,0.0,100490.48353549525
2022-08-23,100751.73733854551,82027.654361453,118315.51540067545,100751.73733854551,100751.73733854551,70.62870883516486,70.62870883516486,70.62870883516486,70.62870883516486,70.62870883516486,70.62870883516486,0.0,0.0,0.0,100822.36604738068
2022-08-24,100753.50279658579,82022.19613304104,118205.14546066256,100753.50279658579,100753.50279658579,176.94166484548404,176.94166484548404,176.94166484548404,176.94166484548404,176.94166484548404,176.94166484548404,0.0,0.0,0.0,100930.44446143127
2022-08-25,100755.26825462608,81306.63276226184,118074.31149029975,100755.26825462608,100755.26825462608,-668.9158422299654,-668.9158422299654,-668.9158422299654,-668.9158422299654,-668.9158422299654,-668.9158422299654,0.0,0.0,0.0,100086.35241239611
2022-08-26,100757.03371266637,82252.90784278711,119106.1476819612,100757.03371266637,100757.03371266637,332.0923568260492,332.0923568260492,332.0923568260492,332.0923568260492,332.0923568260492,332.0923568260492,0.0,0.0,0.0,101089.12606949241
2022-08-27,100758.79917070665,82509.35163555296,117810.50768598844,100758.79917070665,100758.79917070665,-817.0517691677727,-817.0517691677727,-817.0517691677727,-817.0517691677727,-817.0517691677727,-817.0517691677727,0.0,0.0,0.0,99941.74740153889
2022-08-28,100760.56462874693,84153.6457034686,119652.92496706136,100760.56462874693,100760.56462874693,1165.7932259044185,1165.7932259044185,1165.7932259044185,1165.7932259044185,1165.7932259044185,1165.7932259044185,0.0,0.0,0.0,101926.35785465135
2022-08-29,100762.33008678722,81818.83266967014,118167.86422477716,100762.33008678722,100762.33008678722,-259.48834500462385,-259.48834500462385,-259.48834500462385,-259.48834500462385,-259.48834500462385,-259.48834500462385,0.0,0.0,0.0,100502.8417417826
2022-08-30,100764.0955448275,82361.24559992147,119363.96171336628,100764.0955448275,100764.0955448275,70.62870883380906,70.62870883380906,70.62870883380906,70.62870883380906,70.62870883380906,70.62870883380906,0.0,0.0,0.0,100834.72425366132
2022-08-31,100765.8610028678,82593.00884023472,119379.08169467552,100765.8610028678,100765.8610028678,176.9416648411758,176.9416648411758,176.9416648411758,176.9416648411758,176.9416648411758,176.9416648411758,0.0,0.0,0.0,100942.80266770897
2022-09-01,100767.62646090807,80789.69461102482,117809.64052301846,100767.62646090807,100767.62646090807,-668.9158422356965,-668.9158422356965,-668.9158422356965,-668.9158422356965,-668.9158422356965,-668.9158422356965,0.0,0.0,0.0,100098.71061867237
2022-09-02,100769.39191894836,82738.61593489857,120083.9845866658,100769.39191894836,100769.39191894836,332.0923568242019,332.0923568242019,332.0923568242019,332.0923568242019,332.0923568242019,332.0923568242019,0.0,0.0,0.0,101101.48427577256
2022-09-03,100771.15737698865,82851.02432508612,118420.52256619623,100771.15737698865,100771.15737698865,-817.0517691699491,-817.0517691699491,-817.0517691699491,-817.0517691699491,-817.0517691699491,-817.0517691699491,0.0,0.0,0.0,99954.1056078187
2022-09-04,100772.92283502893,83823.26606750277,120375.06847090245,100772.92283502893,100772.92283502893,1165.7932259039187,1165.7932259039187,1165.7932259039187,1165.7932259039187,1165.7932259039187,1165.7932259039187,0.0,0.0,0.0,101938.71606093286
2022-09-05,100774.68829306922,80741.90443034939,119906.80737424397,100774.68829306922,100774.68829306922,-259.48834500853263,-259.48834500853263,-259.48834500853263,-259.48834500853263,-259.48834500853263,-259.48834500853263,0.0,0.0,0.0,100515.19994806069
2022-09-06,100776.45375110951,83011.01696083986,121204.92630225726,100776.45375110951,100776.45375110951,70.62870883815792,70.62870883815792,70.62870883815792,70.62870883815792,70.62870883815792,70.62870883815792,0.0,0.0,0.0,100847.08245994768
2022-09-07,100778.2192091498,82262.91288069486,118478.59096283751,100778.2192091498,100778.2192091498,176.94166484816205,176.94166484816205,176.94166484816205,176.94166484816205,176.94166484816205,176.94166484816205,0.0,0.0,0.0,100955.16087399796
2022-09-08,100779.98466719009,81135.69985125255,117915.48560934445,100779.98466719009,100779.98466719009,-668.9158422356242,-668.9158422356242,-668.9158422356242,-668.9158422356242,-668.9158422356242,-668.9158422356242,0.0,0.0,0.0,100111.06882495446
2022-09-09,100781.75012523036,81845.6479984351,119179.46111812965,100781.75012523036,100781.75012523036,332.09235682717434,332.09235682717434,332.09235682717434,332.09235682717434,332.09235682717434,332.09235682717434,0.0,0.0,0.0,101113.84248205753
2022-09-10,100783.51558327065,81860.8849406994,118975.1296982312,100783.51558327065,100783.51558327065,-817.051769169459,-817.051769169459,-817.051769169459,-817.051769169459,-817.051769169459,-817.051769169459,0.0,0.0,0.0,99966.4638141012
2022-09-11,100785.28104131094,83552.2563877439,120946.16238633766,100785.28104131094,100785.28104131094,1165.7932259060613,1165.7932259060613,1165.7932259060613,1165.7932259060613,1165.7932259060613,1165.7932259060613,0.0,0.0,0.0,101951.074267217
2022-09-12,100787.04649935123,83059.87585043494,120201.51739367026,100787.04649935123,100787.04649935123,-259.4883450078092,-259.4883450078092,-259.4883450078092,-259.4883450078092,-259.4883450078092,-259.4883450078092,0.0,0.0,0.0,100527.55815434342
2022-09-13,100788.8119573915,82406.08468926167,117909.45576982397,100788.8119573915,100788.8119573915,70.62870884250684,70.62870884250684,70.62870884250684,70.62870884250684,70.62870884250684,70.62870884250684,0.0,0.0,0.0,100859.440666234
2022-09-14,100790.57741543179,82151.56208445232,118225.91672015433,100790.57741543179,100790.57741543179,176.94166484355932,176.94166484355932,176.94166484355932,176.94166484355932,176.94166484355932,176.94166484355932,0.0,0.0,0.0,100967.51908027535
2022-09-15,100792.34287347208,82531.16366830861,117321.3734494355,100792.34287347208,100792.34287347208,-668.9158422368838,-668.9158422368838,-668.9158422368838,-668.9158422368838,-668.9158422368838,-668.9158422368838,0.0,0.0,0.0,100123.4270312352
2022-09-16,100794.10832922273,83166.68954349846,119824.33977951275,100794.10832922273,100794.10832922273,332.09235682532704,332.09235682532704,332.09235682532704,332.09235682532704,332.09235682532704,332.09235682532704,0.0,0.0,0.0,101126.20068604805
2022-09-17,100795.87378497337,81619.34774746138,117838.19702193387,100795.87378497337,100795.87378497337,-817.0517691690978,-817.0517691690978,-817.0517691690978,-817.0517691690978,-817.0517691690978,-817.0517691690978,0.0,0.0,0.0,99978.82201580428
2022-09-18,100797.639240724,84311.84510731955,119858.66615289694,100797.639240724,100797.639240724,1165.7932259023587,1165.7932259023587,1165.7932259023587,1165.7932259023587,1165.7932259023587,1165.7932259023587,0.0,0.0,0.0,101963.43246662637
2022-09-19,100799.40469647465,82697.56843465929,118967.69471892554,100799.40469647465,100799.40469647465,-259.48834500526243,-259.48834500526243,-259.48834500526243,-259.48834500526243,-259.48834500526243,-259.48834500526243,0.0,0.0,0.0,100539.9163514694
2022-09-20,100801.1701522253,81343.85706224212,118661.29010027499,100801.1701522253,100801.1701522253,70.62870883544647,70.62870883544647,70.62870883544647,70.62870883544647,70.62870883544647,70.62870883544647,0.0,0.0,0.0,100871.79886106074
2022-09-21,100802.93560797595,81989.21223264867,118765.28471608786,100802.93560797595,100802.93560797595,176.94166484489836,176.94166484489836,176.94166484489836,176.94166484489836,176.94166484489836,176.94166484489836,0.0,0.0,0.0,100979.87727282084
2022-09-22,100804.70106372659,82301.83446067138,118566.87241801662,100804.70106372659,100804.70106372659,-668.9158422336722,-668.9158422336722,-668.9158422336722,-668.9158422336722,-668.9158422336722,-668.9158422336722,0.0,0.0,0.0,100135.78522149292
2022-09-23,100806.46651947724,83126.45052074872,118650.79794829593,100806.46651947724,100806.46651947724,332.0923568258897,332.0923568258897,332.0923568258897,332.0923568258897,332.0923568258897,332.0923568258897,0.0,0.0,0.0,101138.55887630313
2022-09-24,100808.23197522787,81545.85381670111,119343.41639391759,100808.23197522787,100808.23197522787,-817.0517691687367,-817.0517691687367,-817.0517691687367,-817.0517691687367,-817.0517691687367,-817.0517691687367,0.0,0.0,0.0,99991.18020605913
2022-09-25,100809.99743097852,84541.57064109328,121500.30391076808,100809.99743097852,100809.99743097852,1165.7932259045012,1165.7932259045012,1165.7932259045012,1165.7932259045012,1165.7932259045012,1165.7932259045012,0.0,0.0,0.0,101975.79065688302
2022-09-26,100811.76288672916,82270.99204154259,119069.59367118446,100811.76288672916,100811.76288672916,-259.488345004539,-259.488345004539,-259.488345004539,-259.488345004539,-259.488345004539,-259.488345004539,0.0,0.0,0.0,100552.27454172462
2022-09-27,100813.52834247981,82985.33614177363,120491.9991363289,100813.52834247981,100813.52834247981,70.62870883979532,70.62870883979532,70.62870883979532,70.62870883979532,70.62870883979532,70.62870883979532,0.0,0.0,0.0,100884.1570513196
2022-09-28,100815.29379823046,82300.52345169161,119551.86652537616,100815.29379823046,100815.29379823046,176.94166484059002,176.94166484059002,176.94166484059002,176.94166484059002,176.94166484059002,176.94166484059002,0.0,0.0,0.0,100992.23546307105
2022-09-29,100817.0592539811,81301.343190127,117965.17537281249,100817.0592539811,100817.0592539811,-668.9158422349319,-668.9158422349319,-668.9158422349319,-668.9158422349319,-668.9158422349319,-668.9158422349319,0.0,0.0,0.0,100148.14341174618
2022-09-30,100818.82470973174,81451.85183615587,119307.44416676331,100818.82470973174,100818.82470973174,332.09235682637495,332.09235682637495,332.09235682637495,332.09235682637495,332.09235682637495,332.09235682637495,0.0,0.0,0.0,101150.9170665581
2022-10-01,100820.59016548238,83092.66557922882,118948.33416350889,100820.59016548238,100820.59016548238,-817.0517691681176,-817.0517691681176,-817.0517691681176,-817.0517691681176,-817.0517691681176,-817.0517691681176,0.0,0.0,0.0,100003.53839631427
2022-10-02,100822.35562123303,83075.35299650939,120984.72066639272,100822.35562123303,100822.35562123303,1165.7932259013594,1165.7932259013594,1165.7932259013594,1165.7932259013594,1165.7932259013594,1165.7932259013594,0.0,0.0,0.0,101988.14884713439
2022-10-03,100824.12107698369,82634.220463929,118317.8286759404,100824.12107698369,100824.12107698369,-259.4883450084478,-259.4883450084478,-259.4883450084478,-259.4883450084478,-259.4883450084478,-259.4883450084478,0.0,0.0,0.0,100564.63273197525
2022-10-04,100825.88653273434,82250.81881476902,118530.36331344322,100825.88653273434,100825.88653273434,70.62870883843966,70.62870883843966,70.62870883843966,70.62870883843966,70.62870883843966,70.62870883843966,0.0,0.0,0.0,100896.51524157278
2022-10-05,100827.65198848498,82671.43911413821,118255.46533006619,100827.65198848498,100827.65198848498,176.94166484728183,176.94166484728183,176.94166484728183,176.94166484728183,176.94166484728183,176.94166484728183,0.0,0.0,0.0,101004.59365333227
2022-10-06,100829.41744423562,82872.90296921182,118331.99212532754,100829.41744423562,100829.41744423562,-668.9158422317203,-668.9158422317203,-668.9158422317203,-668.9158422317203,-668.9158422317203,-668.9158422317203,0.0,0.0,0.0,100160.50160200389
2022-10-07,100831.18289998626,83686.63065735147,120996.15855035775,100831.18289998626,100831.18289998626,332.0923568269377,332.0923568269377,332.0923568269377,332.0923568269377,332.0923568269377,332.0923568269377,0.0,0.0,0.0,101163.2752568132
2022-10-08,100832.94835573691,83093.87013310893,117704.92000892147,100832.94835573691,100832.94835573691,-817.0517691677564,-817.0517691677564,-817.0517691677564,-817.0517691677564,-817.0517691677564,-817.0517691677564,0.0,0.0,0.0,100015.89658656916
2022-10-09,100834.71378893981,83884.61657728547,120477.36277940396,100834.71378893981,100834.71378893981,1165.7932259035017,1165.7932259035017,1165.7932259035017,1165.7932259035017,1165.7932259035017,1165.7932259035017,0.0,0.0,0.0,102000.50701484332
2022-10-10,100836.47922214272,81826.67969816047,119547.6549649507,100836.47922214272,100836.47922214272,-259.48834500772443,-259.48834500772443,-259.48834500772443,-259.48834500772443,-259.48834500772443,-259.48834500772443,0.0,0.0,0.0,100576.990877135
2022-10-11,100838.24465534562,83322.8808037754,119025.23179656644,100838.24465534562,100838.24465534562,70.62870883739855,70.62870883739855,70.62870883739855,70.62870883739855,70.62870883739855,70.62870883739855,0.0,0.0,0.0,100908.87336418302
2022-10-12,100840.01008854854,84518.57246741862,119506.30350738236,100840.01008854854,100840.01008854854,176.94166484862077,176.94166484862077,176.94166484862077,176.94166484862077,176.94166484862077,176.94166484862077,0.0,0.0,0.0,101016.95175339717
2022-10-13,100841.77552175144,83014.55936483006,117638.42377025499,100841.77552175144,100841.77552175144,-668.9158422374514,-668.9158422374514,-668.9158422374514,-668.9158422374514,-668.9158422374514,-668.9158422374514,0.0,0.0,0.0,100172.85967951399
2022-10-14,100843.54095495434,82253.39877587442,119939.281906047,100843.54095495434,100843.54095495434,332.09235682509035,332.09235682509035,332.09235682509035,332.09235682509035,332.09235682509035,332.09235682509035,0.0,0.0,0.0,101175.63331177943
2022-10-15,100845.30638815725,81961.2647110792,118430.81183404436,100845.30638815725,100845.30638815725,-817.051769169675,-817.051769169675,-817.051769169675,-817.051769169675,-817.051769169675,-817.051769169675,0.0,0.0,0.0,100028.25461898757
2022-10-16,100847.07182136015,82821.25172449092,120362.44444430598,100847.07182136015,100847.07182136015,1165.7932259024415,1165.7932259024415,1165.7932259024415,1165.7932259024415,1165.7932259024415,1165.7932259024415,0.0,0.0,0.0,102012.86504726259
2022-10-17,100848.83725456304,84094.16700124179,119037.25740290715,100848.83725456304,100848.83725456304,-259.4883450116332,-259.4883450116332,-259.4883450116332,-259.4883450116332,-259.4883450116332,-259.4883450116332,0.0,0.0,0.0,100589.34890955141
2022-10-18,100850.60268776596,83480.87410484688,118779.52386205827,100850.60268776596,100850.60268776596,70.6287088360428,70.6287088360428,70.6287088360428,70.6287088360428,70.6287088360428,70.6287088360428,0.0,0.0,0.0,100921.231396602
2022-10-19,100852.36812096887,82679.08659258427,119969.30589021822,100852.36812096887,100852.36812096887,176.94166484995984,176.94166484995984,176.94166484995984,176.94166484995984,176.94166484995984,176.94166484995984,0.0,0.0,0.0,101029.30978581883
2022-10-20,100854.13355417177,82002.62310916578,119213.79525715737,100854.13355417177,100854.13355417177,-668.9158422342398,-668.9158422342398,-668.9158422342398,-668.9158422342398,-668.9158422342398,-668.9158422342398,0.0,0.0,0.0,100185.21771193753
2022-10-21,100855.89898737468,82436.71892211823,120181.41200855713,100855.89898737468,100855.89898737468,332.092356825653,332.092356825653,332.092356825653,332.092356825653,332.092356825653,332.092356825653,0.0,0.0,0.0,101187.99134420033
2022-10-22,100857.66442057757,81191.89833880142,116835.19813294822,100857.66442057757,100857.66442057757,-817.051769169314,-817.051769169314,-817.051769169314,-817.051769169314,-817.051769169314,-817.051769169314,0.0,0.0,0.0,100040.61265140826
2022-10-23,100859.42985378047,84875.38099604879,119407.01421911313,100859.42985378047,100859.42985378047,1165.793225901942,1165.793225901942,1165.793225901942,1165.793225901942,1165.793225901942,1165.793225901942,0.0,0.0,0.0,102025.22307968242
2022-10-24,100861.19528698339,82999.02918842452,118678.10854738826,100861.19528698339,100861.19528698339,-259.4883450062777,-259.4883450062777,-259.4883450062777,-259.4883450062777,-259.4883450062777,-259.4883450062777,0.0,0.0,0.0,100601.70694197711
2022-10-25,100862.9607201863,81910.04499496361,118591.69869244455,100862.9607201863,100862.9607201863,70.62870884039167,70.62870884039167,70.62870884039167,70.62870884039167,70.62870884039167,70.62870884039167,0.0,0.0,0.0,100933.58942902669
2022-10-26,100864.7261533892,82482.59493130601,119289.0386014784,100864.7261533892,100864.7261533892,176.9416648456516,176.9416648456516,176.9416648456516,176.9416648456516,176.9416648456516,176.9416648456516,0.0,0.0,0.0,101041.66781823486
2022-10-27,100866.49158659209,82296.43434635396,118908.48729656232,100866.49158659209,100866.49158659209,-668.9158422341675,-668.9158422341675,-668.9158422341675,-668.9158422341675,-668.9158422341675,-668.9158422341675,0.0,0.0,0.0,100197.57574435792
2022-10-28,100868.257019795,83313.17113312078,119558.26809494047,100868.257019795,100868.257019795,332.0923568238057,332.0923568238057,332.0923568238057,332.0923568238057,332.0923568238057,332.0923568238057,0.0,0.0,0.0,101200.3493766188
2022-10-29,100870.02245299792,82636.84534505269,118550.84374106486,100870.02245299792,100870.02245299792,-817.0517691688237,-817.0517691688237,-817.0517691688237,-817.0517691688237,-817.0517691688237,-817.0517691688237,0.0,0.0,0.0,100052.97068382909
2022-10-30,100871.78788620082,84689.19003641447,120210.06486540212,100871.78788620082,100871.78788620082,1165.7932259014422,1165.7932259014422,1165.7932259014422,1165.7932259014422,1165.7932259014422,1165.7932259014422,0.0,0.0,0.0,102037.58111210227
2022-10-31,100873.55331940371,82229.94441458173,120018.06351649812,100873.55331940371,100873.55331940371,-259.4883450101864,-259.4883450101864,-259.4883450101864,-259.4883450101864,-259.4883450101864,-259.4883450101864,0.0,0.0,0.0,100614.06497439352
2022-11-01,100875.31874020306,82817.12219313282,117593.07815992765,100875.31874020306,100875.31874020306,70.62870883364603,70.62870883364603,70.62870883364603,70.62870883364603,70.62870883364603,70.62870883364603,0.0,0.0,0.0,100945.9474490367
2022-11-02,100877.08416100244,83564.99577030547,118592.69297946236,100877.08416100244,100877.08416100244,176.9416648413434,176.9416648413434,176.9416648413434,176.9416648413434,176.9416648413434,176.9416648413434,0.0,0.0,0.0,101054.02582584378
2022-11-03,100878.84958180178,81670.57388132018,117943.72396682236,100878.84958180178,100878.84958180178,-668.9158422354271,-668.9158422354271,-668.9158422354271,-668.9158422354271,-668.9158422354271,-668.9158422354271,0.0,0.0,0.0,100209.93373956636
2022-11-04,100880.61500260113,83604.21296521356,119579.86084138653,100880.61500260113,100880.61500260113,332.09235682677814,332.09235682677814,332.09235682677814,332.09235682677814,332.09235682677814,332.09235682677814,0.0,0.0,0.0,101212.7073594279
2022-11-05,100882.38042340051,82674.40253119386,118608.19976092597,100882.38042340051,100882.38042340051,-817.0517691683336,-817.0517691683336,-817.0517691683336,-817.0517691683336,-817.0517691683336,-817.0517691683336,0.0,0.0,0.0,100065.32865423217
2022-11-06,100884.14584419985,83176.54809539918,119594.02358441382,100884.14584419985,100884.14584419985,1165.7932259035847,1165.7932259035847,1165.7932259035847,1165.7932259035847,1165.7932259035847,1165.7932259035847,0.0,0.0,0.0,102049.93907010344
2022-11-07,100885.91126499922,82231.63261298779,118038.80973195093,100885.91126499922,100885.91126499922,-259.4883450076396,-259.4883450076396,-259.4883450076396,-259.4883450076396,-259.4883450076396,-259.4883450076396,0.0,0.0,0.0,100626.42291999157
2022-11-08,100887.67668579858,84431.91808736604,119253.15142116045,100887.67668579858,100887.67668579858,70.62870883799486,70.62870883799486,70.62870883799486,70.62870883799486,70.62870883799486,70.62870883799486,0.0,0.0,0.0,100958.30539463657
2022-11-09,100889.44210659793,82637.7463261449,118995.70453109348,100889.44210659793,100889.44210659793,176.9416648426824,176.9416648426824,176.9416648426824,176.9416648426824,176.9416648426824,176.9416648426824,0.0,0.0,0.0,101066.38377144061
2022-11-10,100891.20752739729,82329.46570401461,118112.75076213056,100891.20752739729,100891.20752739729,-668.9158422366869,-668.9158422366869,-668.9158422366869,-668.9158422366869,-668.9158422366869,-668.9158422366869,0.0,0.0,0.0,100222.2916851606
2022-11-11,100892.97294819665,83506.55606926847,119473.5378614903,100892.97294819665,100892.97294819665,332.0923568249309,332.0923568249309,332.0923568249309,332.0923568249309,332.0923568249309,332.0923568249309,0.0,0.0,0.0,101225.06530502158
