date,revenue,expenses,profit
2023-03-25,92423.05337829361,52967.24444015985,39455.80893813376
2023-03-26,108498.79900056489,58416.79215516779,50082.0068453971
2023-03-27,82392.05307263773,75827.33585855937,6564.717214078366
2023-03-28,96016.74570617868,77028.7394121408,18988.006294037885
2023-03-29,102231.27988625561,71140.84720390485,31090.432682350758
2023-03-30,82794.03715630356,71916.76444047061,10877.27271583295
2023-03-31,94154.6785163414,83125.30972920026,11029.368787141138
2023-04-01,93679.24778747624,100614.39196000433,-6935.144172528089
2023-04-02,87183.37358076297,66469.63713216237,20713.736448600597
2023-04-03,91375.47722229191,78107.5055810412,13267.971641250711
2023-04-04,86097.57822976242,63716.079965410645,22381.49826435178
2023-04-05,93399.44458338301,86466.1170395445,6933.327543838517
2023-04-06,136722.9946645794,65359.3317578411,71363.66290673829
2023-04-07,87617.9919664782,96026.6997878871,-8408.707821408898
2023-04-08,113161.35956912939,81210.75136434086,31950.60820478853
2023-04-09,112135.30259072776,81112.38675330351,31022.915837424254
2023-04-10,117458.99800548372,70031.87158876884,47427.12641671488
2023-04-11,123957.93842129195,94343.09857409657,29614.839847195384
2023-04-12,75029.83988239431,107231.51293776919,-32201.67305537488
2023-04-13,96737.18386542224,74480.66783355652,22256.516031865714
2023-04-14,119856.08095228736,65931.66103247099,53924.41991981637
2023-04-15,86806.11915424847,73023.34613791117,13782.773016337305
2023-04-16,108937.74561878433,59898.88405254447,49038.861566239866
2023-04-17,94125.55161969294,79176.41690262734,14949.134717065594
2023-04-18,104778.44944659552,80315.31084422822,24463.138602367297
2023-04-19,109711.31888227297,79850.17985459093,29861.139027682046
2023-04-20,115319.022966069,63703.05753299555,51615.96543307344
2023-04-21,95622.24225139813,60174.10615160918,35448.13609978895
2023-04-22,81303.4396485475,104984.7569036284,-23681.317255080896
2023-04-23,91983.8280934448,79783.62715265524,12200.200940789553
2023-04-24,85655.50716875191,84975.14293989408,680.3642288578267
2023-04-25,95801.6400689272,71429.6112864678,24372.028782459398
2023-04-26,84462.04926419981,91469.40928107202,-7007.360016872204
2023-04-27,78000.58784775418,96324.59197282801,-18324.00412507383
2023-04-28,116218.81779960988,101919.53329367778,14299.284505932097
2023-04-29,129560.87459988764,103396.42071467075,26164.45388521689
2023-04-30,108855.74569062657,72231.56968104366,36624.17600958291
2023-05-01,102810.03642997182,76742.7356976749,26067.30073229692
2023-05-02,95373.89292310507,66107.59595961138,29266.29696349369
2023-05-03,106290.99315255828,75236.76983745172,31054.22331510656
2023-05-04,77346.27081227156,93530.78480994284,-16184.513997671282
2023-05-05,94352.88793828184,88020.07833558302,6332.8096026988205
2023-05-06,92924.49846229109,72315.52738274811,20608.97107954297
2023-05-07,109458.51341293723,88718.86437819705,20739.649034740185
2023-05-08,118085.18912001574,79349.4399739612,38735.74914605454
2023-05-09,103962.52757292184,75624.21167558535,28338.31589733649
2023-05-10,95428.58095292361,88559.45297813871,6869.127974784904
2023-05-11,110787.49617873544,67222.49796779189,43564.99821094355
2023-05-12,96307.5637000052,83084.45169464848,13223.112005356714
2023-05-13,99615.38016331276,56992.85714148301,42622.52302182975
2023-05-14,118290.65848077762,70479.19613673846,47811.46234403916
2023-05-15,111873.53352896313,81205.20392346555,30668.32960549758
2023-05-16,114359.61865046705,88498.05056817908,25861.568082287966
2023-05-17,103857.11446761437,70194.69868521871,33662.41578239566
2023-05-18,101898.69368526913,83647.94447813857,18250.74920713056
2023-05-19,96601.67886381391,70465.30313745058,26136.37572636333
2023-05-20,59923.945185300785,95951.25444072443,-36027.30925542364
2023-05-21,77556.16440188613,70919.6568510128,6636.507550873328
2023-05-22,127352.72541858323,84185.14444471533,43167.580973867894
2023-05-23,88820.27633032831,69695.61944160453,19124.65688872378
2023-05-24,82096.6726122483,76231.61297717679,5865.059635071506
2023-05-25,97282.91991970837,81951.38026587812,15331.539653830245
2023-05-26,108964.14127265575,77023.39873523536,31940.74253742039
2023-05-27,100826.7663754072,65200.42471390318,35626.34166150402
2023-05-28,126020.57545318166,79629.74979233669,46390.825660844974
2023-05-29,83574.2010806079,85262.32169204809,-1688.1206114401866
2023-05-30,100663.54730466357,65978.1064558213,34685.44084884228
2023-05-31,105026.37397500758,87506.03137960599,17520.342595401584
2023-06-01,87235.82876713463,97120.01254921428,-9884.18378207965
2023-06-02,120694.0350446125,85000.81623816218,35693.21880645031
2023-06-03,119949.48305981747,80558.37928702806,39391.103772789415
2023-06-04,110832.234210718,85807.10479109414,25025.12941962386
2023-06-05,109320.84687721991,78799.80768180436,30521.03919541555
2023-06-06,111524.15502353015,112345.81300884293,-821.6579853127769
2023-06-07,77980.760286746,95944.52734628729,-17963.767059541293
2023-06-08,115282.11151936649,96305.82997382166,18976.28154554483
2023-06-09,106847.22122144765,64604.064965937636,42243.15625551001
2023-06-10,120184.44750788747,89609.653131654,30574.79437623346
2023-06-11,107362.65808065054,87231.62815768912,20131.029922961417
2023-06-12,137797.05410183885,83035.74230508324,54761.3117967556
2023-06-13,90958.9347475238,81124.862212919,9834.072534604798
2023-06-14,101234.40366098665,98162.88460770407,3071.51905328258
2023-06-15,118254.58067366858,110094.4149807285,8160.165692940078
2023-06-16,80138.46973961759,85529.97041583598,-5391.500676218391
2023-06-17,99933.42956456967,59985.083158060545,39948.346406509125
2023-06-18,100052.3664611074,98546.3069129723,1506.0595481351047
2023-06-19,138941.45990168603,77261.8266921456,61679.633209540436
2023-06-20,120003.80106641515,92285.15642118438,27718.644645230772
2023-06-21,105820.83552501205,83257.83104910488,22563.004475907175
2023-06-22,98167.61487595187,62627.10313167331,35540.511744278556
2023-06-23,86567.0246609654,60179.7568443551,26387.2678166103
2023-06-24,96582.49224320873,75665.07787228665,20917.41437092208
2023-06-25,79821.29782475371,44150.55450313882,35670.74332161489
2023-06-26,106157.95045423039,91450.29345290738,14707.657001323008
2023-06-27,93897.11202139889,75987.16517419998,17909.94684719891
2023-06-28,85885.39183724878,95423.07249981884,-9537.680662570056
2023-06-29,99220.39264268662,81626.02337670936,17594.369265977264
2023-06-30,113279.9200058642,79444.02497671788,33835.895029146326
2023-07-01,101839.0795553197,94796.07514284556,7043.00441247414
2023-07-02,104314.94391571154,78620.66778447475,25694.276131236795
2023-07-03,131587.5387054298,90406.62357462358,41180.915130806214
2023-07-04,106552.08458171129,68180.66790569315,38371.41667601814
2023-07-05,106291.58827994984,67336.12648312731,38955.46179682252
2023-07-06,86372.87397767502,78017.81372119652,8355.060256478493
2023-07-07,113489.19515483834,73863.10461372213,39626.09054111621
2023-07-08,125256.54591755755,60977.02846018209,64279.51745737546
2023-07-09,124240.18286912264,85254.23429008055,38985.94857904209
2023-07-10,90110.20426560933,84316.12411863278,5794.080146976543
2023-07-11,129137.09260850637,97924.94353628991,31212.14907221646
2023-07-12,92559.41606201904,82399.60676944912,10159.809292569917
2023-07-13,110446.01808772555,64221.845744916434,46224.17234280911
2023-07-14,128151.92581373305,96332.75575507611,31819.170058656935
2023-07-15,87286.59412443943,79262.03983911648,8024.554285322956
2023-07-16,107978.85645796992,65305.55774486628,42673.298713103635
2023-07-17,88682.96416609129,88191.8988845801,491.06528151118255
2023-07-18,98956.36030788116,79360.07168682913,19596.288621052023
2023-07-19,87227.73028107398,69067.28163225162,18160.448648822363
2023-07-20,80405.71394187419,50017.85690445051,30387.857037423673
2023-07-21,96670.88641470065,78172.44956519236,18498.43684950829
2023-07-22,87710.74414926565,71633.42977721785,16077.314372047796
2023-07-23,81857.35024505894,68267.94669623097,13589.403548827977
2023-07-24,88306.24037327,59881.87305933479,28424.367313935218
2023-07-25,86536.44711009177,79929.15474767055,6607.292362421227
2023-07-26,99738.18247715193,84337.86578328299,15400.31669386894
2023-07-27,96036.35721089861,86038.71419044874,9997.643020449876
2023-07-28,119092.37309288819,61177.52742440125,57914.84566848694
2023-07-29,91250.36855308904,74160.26909144937,17090.099461639664
2023-07-30,105207.6144747584,53263.279770838744,51944.33470391966
2023-07-31,106636.39904739244,86763.0717177861,19873.32732960634
2023-08-01,96966.14505417725,73416.29105410444,23549.85400007281
2023-08-02,132635.61877774697,79940.99851392869,52694.62026381829
2023-08-03,118802.81517592186,107151.80135333832,11651.01382258354
2023-08-04,101271.97990467431,89949.60091833225,11322.378986342068
2023-08-05,110887.42751250592,89976.26640258025,20911.16110992567
2023-08-06,90675.07980457251,75300.35823611199,15374.721568460518
2023-08-07,133393.30001176105,97680.95545668708,35712.34455507397
2023-08-08,106909.80661614446,76948.85114346746,29960.955472677
2023-08-09,92640.04372965441,82980.26999722444,9659.773732429967
2023-08-10,108136.26764580673,64330.609130385244,43805.658515421484
2023-08-11,99090.06000470175,78217.09594177427,20872.96406292748
2023-08-12,100866.18526204738,93348.58267595747,7517.60258608991
2023-08-13,116380.69856097136,81473.71174805089,34906.98681292047
2023-08-14,99559.55174995717,77931.30991128241,21628.24183867476
2023-08-15,93120.49166588415,76501.81258355077,16618.679082333387
2023-08-16,92100.46841592767,89984.72232173814,2115.746094189526
2023-08-17,113021.10308120749,59998.42979576063,53022.67328544686
2023-08-18,91153.58683507667,71330.98251992423,19822.604315152435
2023-08-19,89921.48664388021,69884.73467528904,20036.75196859117
2023-08-20,66330.32136536269,88466.93446160574,-22136.613096243047
2023-08-21,95487.5589727978,70995.69916298415,24491.859809813643
2023-08-22,111575.66079491575,72361.89916858076,39213.76162633499
2023-08-23,109751.17666136782,89581.80685464464,20169.369806723174
2023-08-24,108290.81884090269,62942.21605281076,45348.60278809193
2023-08-25,100328.34834161442,91973.38221318532,8354.966128429092
2023-08-26,117023.55257914675,58062.67685641112,58960.87572273563
2023-08-27,105482.57995906976,82205.68627089962,23276.893688170137
2023-08-28,124050.38592802153,87394.49853467707,36655.887393344456
2023-08-29,109289.7290914284,88161.94335166662,21127.785739761777
2023-08-30,116017.12937903381,79890.6049922228,36126.52438681101
2023-08-31,85556.63809546178,86109.76060010529,-553.1225046435138
2023-09-01,96523.54165772363,103623.92907774377,-7100.387420020139
2023-09-02,89719.36886187692,66098.69982305636,23620.66903882056
2023-09-03,89942.26441859399,81496.73547998759,8445.528938606396
2023-09-04,88978.93139284552,72960.68917083571,16018.242222009809
2023-09-05,95679.5232226238,109834.41201498477,-14154.888792360973
2023-09-06,105957.7928558681,66191.64896951235,39766.143886355756
2023-09-07,115223.64152921957,70093.92704613297,45129.7144830866
2023-09-08,90052.58544750194,85532.52748691314,4520.057960588805
2023-09-09,99096.44249812761,74206.17090371768,24890.271594409933
2023-09-10,117720.99824190256,82856.56210013731,34864.436141765254
2023-09-11,88236.056039344,90572.4848738339,-2336.4288344899105
2023-09-12,115967.88685558028,72414.70439039727,43553.18246518301
2023-09-13,101520.1810336091,81173.7943501354,20346.3866834737
2023-09-14,100111.17455949877,72248.8456475851,27862.328911913675
2023-09-15,81580.92125702831,103139.0656501147,-21558.14439308639
2023-09-16,101497.52668820953,87722.23794056984,13775.288747639686
2023-09-17,84883.16548944352,77415.70119214107,7467.464297302446
2023-09-18,84649.604208349,82890.25034165205,1759.3538666969544
2023-09-19,106333.12410027416,87484.18119396699,18848.942906307173
2023-09-20,85839.89545980857,71565.45973255258,14274.435727255986
2023-09-21,103898.28750559756,79663.32756489323,24234.959940704328
2023-09-22,96065.18345911562,60904.278192593716,35160.905266521906
2023-09-23,83066.20461507318,90733.13204505209,-7666.92742997891
2023-09-24,77938.37586169218,79856.12584306771,-1917.7499813755276
2023-09-25,108174.42356659206,102414.6390173481,5759.784549243952
2023-09-26,105920.2744138159,74011.80576820833,31908.468645607572
2023-09-27,102224.51335699913,94199.4693251723,8025.044031826837
2023-09-28,99267.11595712237,78752.32723423949,20514.788722882877
2023-09-29,93460.46047908193,83896.24369966376,9564.216779418173
2023-09-30,95429.07936146451,55524.97909584214,39904.100265622365
2023-10-01,109271.53139577573,75522.73278225382,33748.79861352191
2023-10-02,106890.57658346625,86917.58881153939,19972.987771926855
2023-10-03,115859.23808650907,84548.64089186297,31310.597194646092
2023-10-04,84734.53097530059,93046.48141361092,-8311.950438310334
2023-10-05,80002.74039889562,71378.48166794557,8624.258730950052
2023-10-06,107329.1314440857,92370.6568437834,14958.474600302288
2023-10-07,114611.13021314023,85926.01894419405,28685.111268946188
2023-10-08,120654.8900953042,99274.1375942418,21380.75250106241
2023-10-09,90729.70287826571,83165.06836478614,7564.63451347957
2023-10-10,112055.99151613042,72010.57485489987,40045.416661230556
2023-10-11,75836.19750765273,81766.42087397305,-5930.223366320322
2023-10-12,99863.63980576278,90162.25419508718,9701.3856106756
2023-10-13,86458.43164897506,91820.24633985599,-5361.8146908809285
2023-10-14,80863.311412093,101894.14465944411,-21030.83324735111
2023-10-15,92157.68137346141,95616.48025506653,-3458.798881605122
2023-10-16,87386.94792130313,73391.79573989264,13995.152181410493
2023-10-17,97464.28553818796,81510.43657942076,15953.848958767208
2023-10-18,111156.75420196795,84545.33554135262,26611.418660615338
2023-10-19,107522.35055923376,67029.28312119385,40493.067438039914
2023-10-20,90888.77138747873,92155.18046188216,-1266.409074403433
2023-10-21,115452.18412934904,77795.14427785328,37657.03985149576
2023-10-22,67903.32997838157,76967.32409594883,-9063.994117567257
2023-10-23,99780.3794549303,87808.40512141965,11971.974333510647
2023-10-24,104425.99367235474,93180.22475537642,11245.768916978326
2023-10-25,75787.08643110134,83617.13822953231,-7830.05179843097
2023-10-26,88860.95315842745,77748.29177365894,11112.661384768508
2023-10-27,100058.3614651605,80876.62675019214,19181.734714968363
2023-10-28,88207.81221227649,66521.69224300787,21686.11996926862
2023-10-29,106367.3038457727,79027.9052148651,27339.3986309076
2023-10-30,87569.07459210123,78338.85668037574,9230.217911725485
2023-10-31,113305.07483851662,79377.55555289467,33927.51928562195
2023-11-01,101097.71976224017,65950.48147462541,35147.23828761476
2023-11-02,115757.59930759686,104269.10785144693,11488.491456149932
2023-11-03,124651.07569502683,85953.86124810133,38697.2144469255
2023-11-04,100575.55899037072,62132.03895703597,38443.520033334746
2023-11-05,99930.96826145625,86759.08663964042,13171.881621815832
2023-11-06,112630.99398095986,73768.66117360571,38862.33280735415
2023-11-07,93795.61141013989,86155.9705092398,7639.640900900078
2023-11-08,90141.40474287956,87307.34326672445,2834.0614761551114
2023-11-09,99344.22600035976,55622.845741074736,43721.380259285026
2023-11-10,104530.37068200867,93902.61824805688,10627.752433951784
2023-11-11,115809.86444268851,89039.14755986443,26770.716882824083
2023-11-12,116711.92781396322,86208.838374576,30503.08943938723
2023-11-13,89884.54494973822,61930.35714136502,27954.1878083732
2023-11-14,96943.88935234789,96740.22554736806,203.66380497983482
2023-11-15,107702.12323736,78209.00921449545,29493.114022864553
2023-11-16,116059.96509830756,86768.61575180419,29291.349346503368
2023-11-17,89270.05632287843,77802.83087691362,11467.22544596481
2023-11-18,96907.10564574756,75739.94170087473,21167.16394487284
2023-11-19,98198.38103429263,72529.98558512727,25668.395449165357
2023-11-20,111335.86850033532,59103.05537306903,52232.81312726629
2023-11-21,71104.18984074227,68997.74632604046,2106.4435147018085
2023-11-22,115574.43257313687,68631.17631056905,46943.256262567826
2023-11-23,82351.43167994554,77714.88101108672,4636.550668858821
2023-11-24,98350.16779282664,87562.01423899917,10788.153553827477
2023-11-25,100528.47230141891,91033.87359683898,9494.598704579927
2023-11-26,106222.23487260236,58723.93959100796,47498.2952815944
2023-11-27,86420.23715295435,86085.27248987004,334.96466308430536
2023-11-28,81655.93269001055,51755.42122860023,29900.511461410322
2023-11-29,113274.26196895991,74276.01586055194,38998.24610840797
2023-11-30,78427.89272876171,80958.06341188376,-2530.170683122051
2023-12-01,121144.89250981642,71130.48231987843,50014.41018993799
2023-12-02,95906.07167409545,73841.35119392852,22064.72048016693
2023-12-03,102834.25870029318,104711.24939205844,-1876.9906917652552
2023-12-04,90510.0000623261,76148.15897759314,14361.841084732965
2023-12-05,67684.20602524499,103229.38760230078,-35545.18157705579
2023-12-06,91623.29461411727,89187.80394153447,2435.490672582804
2023-12-07,89777.5762988227,77822.14321132301,11955.433087499696
2023-12-08,115793.75313183964,91506.11457082664,24287.638561012995
2023-12-09,86654.15052527086,101029.05502305724,-14374.904497786381
2023-12-10,98951.19573088485,86310.38605124693,12640.809679637925
2023-12-11,79869.05710184405,70947.11840439952,8921.938697444537
2023-12-12,90226.54715646728,94665.6461855568,-4439.099029089528
2023-12-13,99301.56753301807,111793.53468276566,-12491.967149747594
2023-12-14,105241.02095455225,85357.26144649908,19883.759508053176
2023-12-15,77525.62055645778,94161.64162029004,-16636.02106383226
2023-12-16,114683.91547417473,86390.98798978927,28292.927484385466
2023-12-17,105368.87054580299,86317.8458997575,19051.02464604548
2023-12-18,118660.52455069954,76206.61426752736,42453.91028317218
2023-12-19,80812.18057049508,97973.33170305734,-17161.151132562256
2023-12-20,77240.06191970845,79568.97232035936,-2328.910400650915
2023-12-21,98794.61733870018,100643.15776581154,-1848.5404271113657
2023-12-22,101543.48815475088,77820.59292853503,23722.895226215856
2023-12-23,92032.77514560637,78162.78807164817,13869.987073958197
2023-12-24,103075.30089196253,97502.10289384142,5573.197998121104
2023-12-25,57210.40648670667,94693.47466709692,-37483.06818039025
2023-12-26,107642.1051780439,79587.80818545136,28054.296992592543
2023-12-27,88243.76669171522,96315.70581578425,-8071.939124069031
2023-12-28,107835.18389063342,86998.11184536178,20837.072045271634
2023-12-29,121007.0325100781,72261.1572101206,48745.87529995751
2023-12-30,61571.41663223883,79743.53965264358,-18172.123020404753
2023-12-31,99726.87970609368,88811.2126471342,10915.667058959472
